Test	Complex	Distribution	Minimization	RMSD
10000	lig	normal	0	2.883930500612436
10000	lig	normal	0	2.9757096228913364
10000	lig	normal	0	2.830275342405333
10000	lig	normal	0	3.3155965769354228
10000	lig	normal	0	2.9865933306445287
10000	lig	normal	0	2.6433288105686135
10000	lig	normal	0	2.482477062104664
10000	lig	normal	0	2.9507384446418508
10000	lig	normal	0	3.441148011875663
10000	lig	normal	0	2.7930755639377067
10000	lig	normal	0	3.887347953014904
10000	lig	normal	0	2.6128121527635915
10000	lig	normal	0	2.7567731674794493
10000	lig	normal	0	3.5177839982782593
10000	lig	normal	0	3.086178699376108
10000	lig	normal	0	3.911899695719695
10000	lig	normal	0	2.6908735261629775
10000	lig	normal	0	2.772913811022838
10000	lig	normal	0	3.669268951602107
10000	lig	normal	0	2.5099398208518093
10000	lig	normal	0	2.957009982926385
10000	lig	normal	0	2.773392470243187
10000	lig	normal	0	4.012100584203511
10000	lig	normal	0	2.6125325366853582
10000	lig	normal	0	3.5835568098452555
10000	lig	normal	0	2.66337282722212
10000	lig	normal	0	2.61067231474454
10000	lig	normal	0	2.848196976083141
10000	lig	normal	0	2.440748370447581
10000	lig	normal	0	2.8021102595981713
10000	lig	normal	0	4.148886011795752
10000	lig	normal	0	3.5675514535996533
10000	lig	normal	0	4.0707498775473345
10000	lig	normal	0	2.701738354804594
10000	lig	normal	0	2.838092087100987
10000	lig	normal	0	2.8376957514381926
10000	lig	normal	0	3.0865245971567132
10000	lig	normal	0	2.8001420084280255
10000	lig	normal	0	2.727654314485693
10000	lig	normal	0	2.8014151189383822
10000	lig	normal	0	3.008883251193057
10000	lig	normal	0	2.5827025645891353
10000	lig	normal	0	2.6155005314678106
10000	lig	normal	0	4.0369981694913655
10000	lig	normal	0	4.360030379384326
10000	lig	normal	0	2.743393347799328
10000	lig	normal	0	3.0627393647637096
10000	lig	normal	0	3.2022364526628704
10000	lig	normal	0	2.6736152696376987
10000	lig	normal	0	2.86612131617826
10000	lig	normal	0	3.348404680283491
10000	lig	normal	0	3.3926295747261914
10000	lig	normal	0	4.061730775014502
10000	lig	normal	0	3.6722014278550765
10000	lig	normal	0	2.617751878547179
10000	lig	normal	0	3.2776272919638254
10000	lig	normal	0	2.978225788914069
10000	lig	normal	0	2.7678385949965114
10000	lig	normal	0	2.8255822698961772
10000	lig	normal	0	2.6839085210914364
10000	lig	normal	0	2.553894182034661
10000	lig	normal	0	3.099769936065927
10000	lig	normal	0	3.318894243567624
10000	lig	normal	0	4.09978141479183
10000	lig	normal	0	3.613385159301206
10000	lig	normal	0	2.9056265306097413
10000	lig	normal	0	2.909962847596112
10000	lig	normal	0	3.1140451395619295
10000	lig	normal	0	3.4538727752534433
10000	lig	normal	0	3.4234288670510393
10000	lig	normal	0	2.986046824094524
10000	lig	normal	0	2.9654112489097733
10000	lig	normal	0	3.6652534585580865
10000	lig	normal	0	3.1266730913616385
10000	lig	normal	0	2.4727313935024795
10000	lig	normal	0	2.8732743257170315
10000	lig	normal	0	2.7757048086043596
10000	lig	normal	0	3.6553869071106804
10000	lig	normal	0	2.6428114341929336
10000	lig	normal	0	2.714888663415977
10000	lig	normal	0	3.544063086512578
10000	lig	normal	0	3.0744658574996127
10000	lig	normal	0	2.8700144188126235
10000	lig	normal	0	3.1681548252200944
10000	lig	normal	0	2.65812240908806
10000	lig	normal	0	2.538300850840448
10000	lig	normal	0	3.27047121737089
10000	lig	normal	0	3.0114550458441913
10000	lig	normal	0	3.073528938649821
10000	lig	normal	0	3.4990012336913345
10000	lig	normal	0	3.010281711078708
10000	lig	normal	0	3.706618486626783
10000	lig	normal	0	2.565013820492481
10000	lig	normal	0	2.8491937769616404
10000	lig	normal	0	2.6668929844604006
10000	lig	normal	0	3.429859362514983
10000	lig	normal	0	2.934781725305378
10000	lig	normal	0	3.800169904742543
10000	lig	normal	0	2.8772220346966124
10000	lig	normal	0	3.6053602566090297
10000	lig	normal	0	3.3945941015721552
10000	lig	normal	0	2.8185710455152218
10000	lig	normal	0	3.4036107063363477
10000	lig	normal	0	2.802056022263256
10000	lig	normal	0	2.930123794109916
10000	lig	normal	0	2.4863842987268225
10000	lig	normal	0	3.079761813766247
10000	lig	normal	0	2.8837016609516932
10000	lig	normal	0	3.3435620875780994
10000	lig	normal	0	2.695967619363844
10000	lig	normal	0	3.803526159830145
10000	lig	normal	0	2.733718122901196
10000	lig	normal	0	2.8358972347562066
10000	lig	normal	0	2.6976809199237723
10000	lig	normal	0	2.8677885440776802
10000	lig	normal	0	3.532166406200136
10000	lig	normal	0	3.72873502266797
10000	lig	normal	0	2.7942131160378905
10000	lig	normal	0	4.373865484665918
10000	lig	normal	0	2.6511020640700327
10000	lig	normal	0	2.4403098800298078
10000	lig	normal	0	2.961783653257735
10000	lig	normal	0	3.3103830325162122
10000	lig	normal	0	3.639782300250561
10000	lig	normal	0	2.6869075024085722
10000	lig	normal	0	3.5766621156930456
10000	lig	normal	0	3.3491337790748954
10000	lig	normal	0	3.6078707323691512
10000	lig	normal	0	2.632678386181751
10000	lig	normal	0	3.0414339812535536
10000	lig	normal	0	3.4904862825190337
10000	lig	normal	0	2.903681820675004
10000	lig	normal	0	3.316687738181815
10000	lig	normal	0	2.878699782348669
10000	lig	normal	0	2.827567622127091
10000	lig	normal	0	2.989603818817197
10000	lig	normal	0	3.8113466842577743
10000	lig	normal	0	4.545836233488806
10000	lig	normal	0	2.5362231962007327
10000	lig	normal	0	2.553761258774159
10000	lig	normal	0	2.931867585423609
10000	lig	normal	0	3.1965409128680617
10000	lig	normal	0	3.2675896558248376
10000	lig	normal	0	2.704461956705679
10000	lig	normal	0	2.4632726273242316
10000	lig	normal	0	2.7787420366535707
10000	lig	normal	0	2.840471756007715
10000	lig	normal	0	2.9471937666819192
10000	lig	normal	0	2.7758401466839464
10000	lig	normal	0	2.8023093555688607
10000	lig	normal	0	2.494156537681735
10000	lig	normal	0	3.3007212582139256
10000	lig	normal	0	2.4210073545096558
10000	lig	normal	0	3.8466858611225736
10000	lig	normal	0	3.794503605199055
10000	lig	normal	0	2.879286032032283
10000	lig	normal	0	3.5643241024645316
10000	lig	normal	0	3.8239622476824326
10000	lig	normal	0	3.04450578141545
10000	lig	normal	0	2.639703614125321
10000	lig	normal	0	4.018584158744065
10000	lig	normal	0	3.1164027031547414
10000	lig	normal	0	3.082502565890679
10000	lig	normal	0	2.9721976924384035
10000	lig	normal	0	3.5838750782850224
10000	lig	normal	0	2.716302300348159
10000	lig	normal	0	2.5560156478170195
10000	lig	normal	0	2.7759945980331984
10000	lig	normal	0	2.431654594807762
10000	lig	normal	0	3.3058278556890657
10000	lig	normal	0	2.518453602625859
10000	lig	normal	0	2.7140110903468537
10000	lig	normal	0	2.647259726317378
10000	lig	normal	0	2.830206958707892
10000	lig	normal	0	2.584275166694433
10000	lig	normal	0	2.3584099913450447
10000	lig	normal	0	2.413640959126714
10000	lig	normal	0	2.859232405904432
10000	lig	normal	0	2.589479094264571
10000	lig	normal	0	2.6056039265453466
10000	lig	normal	0	3.214462429737589
10000	lig	normal	0	2.587797894936563
10000	lig	normal	0	2.8833473021600327
10000	lig	normal	0	3.912226528374694
10000	lig	normal	0	2.711682976862096
10000	lig	normal	0	2.7464415671044793
10000	lig	normal	0	2.943877511120891
10000	lig	normal	0	3.372480177082697
10000	lig	normal	0	2.670424047406043
10000	lig	normal	0	2.845661753325634
10000	lig	normal	0	2.498373558474919
10000	lig	normal	0	2.9092286979165736
10000	lig	normal	0	2.7156849543540145
10000	lig	normal	0	3.7546968047912097
10000	lig	normal	0	2.79042836566888
10000	lig	normal	0	2.7484233110266714
10000	lig	normal	0	2.7642360243559336
10000	lig	normal	0	2.959285952570582
10000	lig	normal	0	2.9918591941591144
10000	lig	normal	0	3.017828182746046
10000	lig	normal	0	2.77819599702871
10000	lig	normal	0	3.0902063619830864
10000	lig	normal	0	2.8321071531801345
10000	lig	normal	0	2.602654609316941
10000	lig	normal	0	2.718239914413614
10000	lig	normal	0	2.822570708135306
10000	lig	normal	0	3.0188607652190544
10000	lig	normal	0	2.5831017092563786
10000	lig	normal	0	3.289127314020633
10000	lig	normal	0	3.0270785782433056
10000	lig	normal	0	2.969842770345936
10000	lig	normal	0	2.5737224284935847
10000	lig	normal	0	3.1270447618882016
10000	lig	normal	0	2.77372404637222
10000	lig	normal	0	2.8954503149635276
10000	lig	normal	0	2.93086172439561
10000	lig	normal	0	3.502329517023492
10000	lig	normal	0	2.6423803510197073
10000	lig	normal	0	2.565861872014835
10000	lig	normal	0	2.624857362760995
10000	lig	normal	0	2.816550401105356
10000	lig	normal	0	2.952698404643562
10000	lig	normal	0	3.2743316067725003
10000	lig	normal	0	3.770910719010762
10000	lig	normal	0	3.7562500608989593
10000	lig	normal	0	4.280648546692382
10000	lig	normal	0	2.8636548900939336
10000	lig	normal	0	3.234116713048573
10000	lig	normal	0	4.278998840289012
10000	lig	normal	0	3.035067802322869
10000	lig	normal	0	3.459628429189379
10000	lig	normal	0	2.8014468865599778
10000	lig	normal	0	3.1923630549231676
10000	lig	normal	0	3.8372502529150783
10000	lig	normal	0	2.729439963347864
10000	lig	normal	0	2.876987730814397
10000	lig	normal	0	3.356467301708303
10000	lig	normal	0	2.835307379833214
10000	lig	normal	0	3.0717436783194647
10000	lig	normal	0	4.085265330897095
10000	lig	normal	0	2.9918934115499733
10000	lig	normal	0	2.793883700561173
10000	lig	normal	0	3.5707215558156284
10000	lig	normal	0	2.994319178363225
10000	lig	normal	0	2.567357493376695
10000	lig	normal	0	3.47501621343314
10000	lig	normal	0	2.8406535603459786
10000	lig	normal	0	2.555093621684746
10000	lig	normal	0	3.237964461732411
10000	lig	normal	0	3.5530352607299993
10000	lig	normal	0	2.4304972976958243
10000	lig	normal	0	2.5389142154411948
10000	lig	normal	0	2.841987248853882
10000	lig	normal	0	2.412446740261108
10000	lig	normal	0	2.5943789843368377
10000	lig	normal	0	2.7977407345214838
10000	lig	normal	0	2.7223416806348246
10000	lig	normal	0	2.887559542876553
10000	lig	normal	0	3.480741525491456
10000	lig	normal	0	2.8926589323111953
10000	lig	normal	0	2.8526209918683803
10000	lig	normal	0	2.7281198143829224
10000	lig	normal	0	2.698235207615366
10000	lig	normal	0	4.079656192272092
10000	lig	normal	0	2.9914968678644835
10000	lig	normal	0	2.5082385316316307
10000	lig	normal	0	2.9195522483111667
10000	lig	normal	0	2.983171715422979
10000	lig	normal	0	2.8929034584844686
10000	lig	normal	0	2.6662054220992073
10000	lig	normal	0	2.653322120244887
10000	lig	normal	0	2.7284019643062165
10000	lig	normal	0	3.5037839910080506
10000	lig	normal	0	2.602819442996328
10000	lig	normal	0	2.776237263830712
10000	lig	normal	0	2.8494101976056276
10000	lig	normal	0	2.683766646452403
10000	lig	normal	0	2.72705773902302
10000	lig	normal	0	2.9865743648298895
10000	lig	normal	0	2.781710818067357
10000	lig	normal	0	2.5579597744908207
10000	lig	normal	0	3.2391939610700207
10000	lig	normal	0	3.910310719212703
10000	lig	normal	0	2.5977144268205086
10000	lig	normal	0	3.0621840771817976
10000	lig	normal	0	2.5218824773637465
10000	lig	normal	0	2.969485099784295
10000	lig	normal	0	3.606497307913641
10000	lig	normal	0	3.0695564549634833
10000	lig	normal	0	2.884913310640065
10000	lig	normal	0	3.337419634864691
10000	lig	normal	0	2.6744307609156133
10000	lig	normal	0	3.4347594672059207
10000	lig	normal	0	2.5664134303306136
10000	lig	normal	0	2.5039926248976445
10000	lig	normal	0	2.742739829618487
10000	lig	normal	0	3.4022497241709067
10000	lig	normal	0	2.4999651601866613
10000	lig	normal	0	2.537200430853355
10000	lig	normal	0	4.596531816567552
10000	lig	normal	0	3.3447125781970577
10000	lig	normal	0	3.4897883049960945
10000	lig	normal	0	2.619066203792943
10000	lig	normal	0	3.5728341338365617
10000	lig	normal	0	4.176836484237778
10000	lig	normal	0	3.042312445713824
10000	lig	normal	0	2.5532443825374282
10000	lig	normal	0	2.6351425155747044
10000	lig	normal	0	2.81211826894268
10000	lig	normal	0	2.754663128031342
10000	lig	normal	0	2.9280422089086433
10000	lig	normal	0	3.2553630601093837
10000	lig	normal	0	3.4932976938407565
10000	lig	normal	0	2.6485205272786687
10000	lig	normal	0	2.9811849389276426
10000	lig	normal	0	3.2478746955425613
10000	lig	normal	0	2.7064347444980617
10000	lig	normal	0	2.8780265851243874
10000	lig	normal	0	2.6295523623716637
10000	lig	normal	0	2.9505694761231553
10000	lig	normal	0	2.768524530959282
10000	lig	normal	0	2.8573406542441564
10000	lig	normal	0	2.671448602861418
10000	lig	normal	0	2.802231277694495
10000	lig	normal	0	3.0887032580806313
10000	lig	normal	0	2.9416470119895632
10000	lig	normal	0	2.43577319484808
10000	lig	normal	0	3.767783766780307
10000	lig	normal	0	3.240045197903523
10000	lig	normal	0	2.68300506596665
10000	lig	normal	0	3.0418910906544134
10000	lig	normal	0	2.9274808592772423
10000	lig	normal	0	3.0649843173214677
10000	lig	normal	0	3.844101304960613
10000	lig	normal	0	4.0263095567545
10000	lig	normal	0	4.252241803315308
10000	lig	normal	0	2.7946193164409148
10000	lig	normal	0	3.102835084145148
10000	lig	normal	0	2.8631369511936327
10000	lig	normal	0	2.974428207618575
10000	lig	normal	0	3.3642017438800087
10000	lig	normal	0	3.076073822435848
10000	lig	normal	0	2.6066728108790294
10000	lig	normal	0	3.870195273627671
10000	lig	normal	0	2.9352075896016276
10000	lig	normal	0	2.8687243926805723
10000	lig	normal	0	3.545719209367408
10000	lig	normal	0	3.006917773135773
10000	lig	normal	0	2.712770451168132
10000	lig	normal	0	3.0345184823882967
10000	lig	normal	0	2.6116323789700595
10000	lig	normal	0	3.1165741828256333
10000	lig	normal	0	3.2941815845169673
10000	lig	normal	0	2.90915494387396
10000	lig	normal	0	3.6787146920369245
10000	lig	normal	0	2.449272315270365
10000	lig	normal	0	3.0634245230883796
10000	lig	normal	0	2.570038674738293
10000	lig	normal	0	2.788213160674771
10000	lig	normal	0	2.8876324979107215
10000	lig	normal	0	2.973922477460327
10000	lig	normal	0	3.2636680523187933
10000	lig	normal	0	3.028740638667276
10000	lig	normal	0	3.3142754286113183
10000	lig	normal	0	3.0044012380139447
10000	lig	normal	0	3.1460437547818416
10000	lig	normal	0	2.741991566626977
10000	lig	normal	0	2.489870350203436
10000	lig	normal	0	3.1908800735792524
10000	lig	normal	0	3.2941722594840064
10000	lig	normal	0	2.6177511040319423
10000	lig	normal	0	3.1363463609133158
10000	lig	normal	0	3.546784261995072
10000	lig	normal	0	2.7947889563404247
10000	lig	normal	0	2.9780687654361278
10000	lig	normal	0	3.72920728542311
10000	lig	normal	0	2.501700295100017
10000	lig	normal	0	3.061905526301411
10000	lig	normal	0	2.745002753207661
10000	lig	normal	0	2.7203248952818817
10000	lig	normal	0	2.7316740127643846
10000	lig	normal	0	2.71581554065657
10000	lig	normal	0	3.1645326185365596
10000	lig	normal	0	3.752390152104957
10000	lig	normal	0	2.9749281873230653
10000	lig	normal	0	3.385558158324415
10000	lig	normal	0	3.2992123855703883
10000	lig	normal	0	2.7844327932496054
10000	lig	normal	0	2.8322295398377273
10000	lig	normal	0	3.068385379387063
10000	lig	normal	0	2.868289001369749
10000	lig	normal	0	3.170717595636764
10000	lig	normal	0	3.2516053300088315
10000	lig	normal	0	3.9849156054347823
10000	lig	normal	0	3.0065265414667133
10000	lig	normal	0	2.462712266577171
10000	lig	normal	0	3.8751406181928028
10000	lig	normal	0	2.6634494302302794
10000	lig	normal	0	2.5670817150303034
10000	lig	normal	0	3.2005924915940756
10000	lig	normal	0	2.6101330900126136
10000	lig	normal	0	3.0523840192425173
10000	lig	normal	0	3.25111287537311
10000	lig	normal	0	2.6099166888558947
10000	lig	normal	0	3.236009781651432
10000	lig	normal	0	3.5809793862083614
10000	lig	normal	0	2.6789292477103572
10000	lig	normal	0	2.5919593602726523
10000	lig	normal	0	2.4709483926951705
10000	lig	normal	0	2.611065702924279
10000	lig	normal	0	2.6703917892839604
10000	lig	normal	0	2.8869242398586112
10000	lig	normal	0	4.292509847059939
10000	lig	normal	0	2.531745514930986
10000	lig	normal	0	2.9000473253311743
10000	lig	normal	0	3.3250288848011897
10000	lig	normal	0	2.950573931883585
10000	lig	normal	0	3.159430198083732
10000	lig	normal	0	2.7496175945003936
10000	lig	normal	0	2.8778932719404122
10000	lig	normal	0	2.979385544382545
10000	lig	normal	0	2.7713251249215514
10000	lig	normal	0	2.8368727720320184
10000	lig	normal	0	3.52040427927858
10000	lig	normal	0	2.9867595290498037
10000	lig	normal	0	2.6803294609313193
10000	lig	normal	0	2.9656469895584543
10000	lig	normal	0	2.9854842635578023
10000	lig	normal	0	2.7657118403992005
10000	lig	normal	0	2.771977516175294
10000	lig	normal	0	2.608566722273568
10000	lig	normal	0	3.204060362105269
10000	lig	normal	0	2.969426117463021
10000	lig	normal	0	2.980321141118406
10000	lig	normal	0	2.750010679770549
10000	lig	normal	0	2.653239924021534
10000	lig	normal	0	2.7545666425523643
10000	lig	normal	0	3.567451992665524
10000	lig	normal	0	3.3647658683786097
10000	lig	normal	0	2.4903997085980984
10000	lig	normal	0	2.976444023982109
10000	lig	normal	0	2.8438527441079224
10000	lig	normal	0	2.8094749992736965
10000	lig	normal	0	3.1129643475690156
10000	lig	normal	0	2.687908185070447
10000	lig	normal	0	2.973179354845586
10000	lig	normal	0	2.5675910218543243
10000	lig	normal	0	2.7720842169615465
10000	lig	normal	0	2.9805314026415846
10000	lig	normal	0	3.0828195356756467
10000	lig	normal	0	2.89805630648968
10000	lig	normal	0	2.3871744782846713
10000	lig	normal	0	3.062972807412192
10000	lig	normal	0	3.248557242997314
10000	lig	normal	0	2.6715523368384226
10000	lig	normal	0	2.5953203677452
10000	lig	normal	0	3.271855005589413
10000	lig	normal	0	2.4056921682623384
10000	lig	normal	0	3.1984304403227974
10000	lig	normal	0	3.2813605842679676
10000	lig	normal	0	2.6524464885167074
10000	lig	normal	0	2.779898726340675
10000	lig	normal	0	3.510230910346263
10000	lig	normal	0	3.445284989729215
10000	lig	normal	0	2.6340005428873114
10000	lig	normal	0	2.5900059898097725
10000	lig	normal	0	3.535769971374795
10000	lig	normal	0	4.142032461370372
10000	lig	normal	0	3.656767178496318
10000	lig	normal	0	2.7467563249221545
10000	lig	normal	0	2.6873640523824047
10000	lig	normal	0	2.8260846449367483
10000	lig	normal	0	3.521871792697873
10000	lig	normal	0	2.561272417163578
10000	lig	normal	0	3.5393072543745223
10000	lig	normal	0	2.903069173576323
10000	lig	normal	0	3.8238794268453273
10000	lig	normal	0	4.392254370319697
10000	lig	normal	0	2.878839813644875
10000	lig	normal	0	2.759705500758975
10000	lig	normal	0	2.7992599021006908
10000	lig	normal	0	2.578933131211198
10000	lig	normal	0	2.871563387091086
10000	lig	normal	0	2.925267763627333
10000	lig	normal	0	3.097937271496775
10000	lig	normal	0	3.459237935587611
10000	lig	normal	0	3.2767941055314616
10000	lig	normal	0	2.6356553630438606
10000	lig	normal	0	3.472658568062566
10000	lig	normal	0	2.6708640703020885
10000	lig	normal	0	2.911783144459396
10000	lig	normal	0	3.4231500769859085
10000	lig	normal	0	2.6978403650032647
10000	lig	normal	0	3.1899454312869997
10000	lig	normal	0	3.484617707322346
10000	lig	normal	0	2.6545088384046553
10000	lig	normal	0	3.042749548734583
10000	lig	normal	0	2.56568278761366
10000	lig	normal	0	3.6535267536638525
10000	lig	normal	0	2.928680710411395
10000	lig	normal	0	3.5607982955431647
10000	lig	normal	0	2.6567556061283284
10000	lig	normal	0	3.678231730252497
10000	lig	normal	0	4.383098121904868
10000	lig	normal	0	4.654170681529832
10000	lig	normal	0	3.587451990025139
10000	lig	normal	0	2.6740488598355068
10000	lig	normal	0	2.5991682015292206
10000	lig	normal	0	2.892686504723864
10000	lig	normal	0	2.873640461435873
10000	lig	normal	0	3.896935582927205
10000	lig	normal	0	2.543555719970053
10000	lig	normal	0	2.7270428787037204
10000	lig	normal	0	2.47983096311928
10000	lig	normal	0	2.4746021185296394
10000	lig	normal	0	2.8333019586987334
10000	lig	normal	0	2.6181491695060752
10000	lig	normal	0	3.189652329813115
10000	lig	normal	0	3.3519595161936433
10000	lig	normal	0	3.0118532282148323
10000	lig	normal	0	2.728435364313496
10000	lig	normal	0	3.6477300313975967
10000	lig	normal	0	2.6204823948928153
10000	lig	normal	0	3.0992959286215607
10000	lig	normal	0	3.287695585886874
10000	lig	normal	0	2.978809991828101
10000	lig	normal	0	3.972493829713813
10000	lig	normal	0	3.5304251889746436
10000	lig	normal	0	3.9961959134259595
10000	lig	normal	0	3.6541978489025366
10000	lig	normal	0	2.658362126454867
10000	lig	normal	0	3.1355864618542006
10000	lig	normal	0	2.652145962962968
10000	lig	normal	0	2.732544576132561
10000	lig	normal	0	2.8299022621319176
10000	lig	normal	0	2.973867641006282
10000	lig	normal	0	3.9517359840722057
10000	lig	normal	0	3.472690533593119
10000	lig	normal	0	2.730119205031137
10000	lig	normal	0	3.53904334339539
10000	lig	normal	0	3.346944835052355
10000	lig	normal	0	3.957825763562307
10000	lig	normal	0	2.8544057569712296
10000	lig	normal	0	3.1950706993300573
10000	lig	normal	0	2.6439720671584253
10000	lig	normal	0	3.4379998095185216
10000	lig	normal	0	2.763320626889551
10000	lig	normal	0	3.603179559769645
10000	lig	normal	0	2.877119955190186
10000	lig	normal	0	3.2557835420782815
10000	lig	normal	0	2.71087987004289
10000	lig	normal	0	2.746499629546448
10000	lig	normal	0	2.711494307156513
10000	lig	normal	0	3.050125938345089
10000	lig	normal	0	2.8447309952645776
10000	lig	normal	0	2.7665669100482915
10000	lig	normal	0	2.4896712221464576
10000	lig	normal	0	2.816982971144692
10000	lig	normal	0	3.0417378634891556
10000	lig	normal	0	2.9989471986877096
10000	lig	normal	0	3.2955940163364437
10000	lig	normal	0	2.501731115374598
10000	lig	normal	0	3.6907994066649947
10000	lig	normal	0	3.403086819523543
10000	lig	normal	0	3.424903080780438
10000	lig	normal	0	2.9112810867965484
10000	lig	normal	0	3.6499722401303467
10000	lig	normal	0	2.6313649523909257
10000	lig	normal	0	3.0073608735697577
10000	lig	normal	0	3.097465036892847
10000	lig	normal	0	2.658004366078714
10000	lig	normal	0	2.5524057415850296
10000	lig	normal	0	2.8986054168866593
10000	lig	normal	0	2.7895274901453755
10000	lig	normal	0	2.6471449063282497
10000	lig	normal	0	3.3366880339079024
10000	lig	normal	0	3.2431816883968954
10000	lig	normal	0	2.6647827294097435
10000	lig	normal	0	2.917329082576094
10000	lig	normal	0	2.843642373359416
10000	lig	normal	0	3.0715841817778795
10000	lig	normal	0	3.15952756803316
10000	lig	normal	0	3.1763724649707044
10000	lig	normal	0	2.5670252337838377
10000	lig	normal	0	3.342552886891542
10000	lig	normal	0	2.6160310815773116
10000	lig	normal	0	2.9000368917840627
10000	lig	normal	0	2.5843525618625556
10000	lig	normal	0	3.2031717431491558
10000	lig	normal	0	2.651090385780067
10000	lig	normal	0	3.6066682601418467
10000	lig	normal	0	2.7044411502940533
10000	lig	normal	0	3.748602735244707
10000	lig	normal	0	3.07432148114862
10000	lig	normal	0	3.52174949358296
10000	lig	normal	0	2.589074020604379
10000	lig	normal	0	3.2227960324990135
10000	lig	normal	0	2.480567663485001
10000	lig	normal	0	2.924490676985434
10000	lig	normal	0	3.1758104319456257
10000	lig	normal	0	2.8522829068085915
10000	lig	normal	0	2.4697407838983945
10000	lig	normal	0	2.918358760201002
10000	lig	normal	0	2.9668815870265792
10000	lig	normal	0	4.281117057930151
10000	lig	normal	0	2.5640921855676417
10000	lig	normal	0	2.812786176654683
10000	lig	normal	0	2.4651165456291086
10000	lig	normal	0	2.7218236439390715
10000	lig	normal	0	2.8964690780967457
10000	lig	normal	0	3.1303177323340803
10000	lig	normal	0	3.465229857092393
10000	lig	normal	0	3.4036602052109965
10000	lig	normal	0	3.408079852602482
10000	lig	normal	0	2.4659599360970383
10000	lig	normal	0	2.497313299601706
10000	lig	normal	0	3.563136445909066
10000	lig	normal	0	2.6073191665093276
10000	lig	normal	0	3.248418962738317
10000	lig	normal	0	2.818730929953148
10000	lig	normal	0	3.5251551588706653
10000	lig	normal	0	3.379396341639084
10000	lig	normal	0	2.884476959746183
10000	lig	normal	0	2.8090636257135073
10000	lig	normal	0	3.0707841377150906
10000	lig	normal	0	2.491355382424502
10000	lig	normal	0	2.4863959012079464
10000	lig	normal	0	2.9576981820337553
10000	lig	normal	0	3.207172628212273
10000	lig	normal	0	3.1940007920545432
10000	lig	normal	0	3.5691981835087603
10000	lig	normal	0	3.115368192319673
10000	lig	normal	0	3.861610164823575
10000	lig	normal	0	2.538764982751855
10000	lig	normal	0	3.18544905185441
10000	lig	normal	0	3.133660622333655
10000	lig	normal	0	3.4410571323509176
10000	lig	normal	0	2.6738613188900087
10000	lig	normal	0	3.00150177701807
10000	lig	normal	0	2.783763468188471
10000	lig	normal	0	3.570670238581487
10000	lig	normal	0	2.5139346977161954
10000	lig	normal	0	3.4664725431173973
10000	lig	normal	0	2.532154446890096
10000	lig	normal	0	2.6325747484753377
10000	lig	normal	0	2.5023412961984657
10000	lig	normal	0	2.9067387041981765
10000	lig	normal	0	3.2252793832695046
10000	lig	normal	0	3.826265292955704
10000	lig	normal	0	3.1458755825340075
10000	lig	normal	0	3.2421690012070066
10000	lig	normal	0	3.191586883461859
10000	lig	normal	0	2.840373366333631
10000	lig	normal	0	2.783548782362998
10000	lig	normal	0	3.4986698255997073
10000	lig	normal	0	3.2766486866275533
10000	lig	normal	0	2.4717052936503268
10000	lig	normal	0	4.208960611913304
10000	lig	normal	0	3.085493983714669
10000	lig	normal	0	2.8519292456239946
10000	lig	normal	0	2.592783441258164
10000	lig	normal	0	3.840515271225808
10000	lig	normal	0	3.812874431626214
10000	lig	normal	0	2.6120000010119315
10000	lig	normal	0	2.687673383606281
10000	lig	normal	0	2.6395555093013177
10000	lig	normal	0	2.4706747000211973
10000	lig	normal	0	2.741287933956276
10000	lig	normal	0	3.1104973818583614
10000	lig	normal	0	2.93267402899752
10000	lig	normal	0	2.5425099378887612
10000	lig	normal	0	2.5385092103049436
10000	lig	normal	0	3.212319676747434
10000	lig	normal	0	4.0938421968758005
10000	lig	normal	0	2.4890270902010005
10000	lig	normal	0	2.7171994907957338
10000	lig	normal	0	3.04860570610372
10000	lig	normal	0	2.730448710052428
10000	lig	normal	0	3.3078364316295628
10000	lig	normal	0	2.4701885516306774
10000	lig	normal	0	2.735418728385855
10000	lig	normal	0	2.9025849323535273
10000	lig	normal	0	2.884992934160065
10000	lig	normal	0	2.8808359937049848
10000	lig	normal	0	2.9511826445130547
10000	lig	normal	0	3.5521750031405266
10000	lig	normal	0	2.4854513897190755
10000	lig	normal	0	2.8863947954169227
10000	lig	normal	0	2.9648596270202656
10000	lig	normal	0	2.4408466861576326
10000	lig	normal	0	2.6371809063937985
10000	lig	normal	0	2.425597842811042
10000	lig	normal	0	3.2637841523949773
10000	lig	normal	0	3.2026892251539816
10000	lig	normal	0	2.606211719559772
10000	lig	normal	0	3.8536592333857147
10000	lig	normal	0	2.895861233000786
10000	lig	normal	0	2.992674707826048
10000	lig	normal	0	2.4018065813309453
10000	lig	normal	0	2.918432535501107
10000	lig	normal	0	3.534855566609797
10000	lig	normal	0	2.495779262235679
10000	lig	normal	0	3.1359668695456646
10000	lig	normal	0	2.583970956265383
10000	lig	normal	0	2.5212876934408324
10000	lig	normal	0	2.936245733892108
10000	lig	normal	0	3.491561927699946
10000	lig	normal	0	2.647436138672895
10000	lig	normal	0	3.581745642643385
10000	lig	normal	0	2.6460433265098784
10000	lig	normal	0	2.923776907662162
10000	lig	normal	0	2.7129458309820977
10000	lig	normal	0	3.303783542030818
10000	lig	normal	0	2.6747222228043794
10000	lig	normal	0	2.5978531662537683
