Test	Cpx	Angle	Inter	Dist	Minimizer	RMSD
1000	1QDL	7.5	1i1q_CB	normal	0	78.09836536437956
1000	1QDL	7.5	1i1q_CB	normal	0	78.3722267354074
1000	1QDL	7.5	1i1q_DB	normal	0	20.7093962751847
1000	1QDL	7.5	1i1q_DB	normal	0	20.32849451919751
1000	1QDL	7.5	1i1q_DB	normal	0	20.174659347258412
1000	1QDL	7.5	1i1q_DB	normal	0	20.89830465141662
1000	1QDL	7.5	1i1q_CB	normal	0	74.516130866494
1000	1QDL	7.5	1i1q_DB	normal	0	20.862165534051694
1000	1QDL	7.5	1i1q_DB	normal	0	21.328612287391667
1000	1QDL	7.5	1i1q_CB	normal	0	62.11332470597349
1000	1QDL	7.5	1i1q_CB	normal	0	61.42917238764064
1000	1QDL	7.5	1i1q_CB	normal	0	62.26660635148398
1000	1QDL	7.5	1i1q_DB	normal	0	20.544341602650068
1000	1QDL	7.5	1i1q_DB	normal	0	21.305521383577577
1000	1QDL	7.5	1i1q_DB	normal	0	19.70185324314268
1000	1QDL	7.5	1i1q_DB	normal	0	20.769272529145766
1000	1QDL	7.5	1i1q_CB	normal	0	76.64026435079569
1000	1QDL	7.5	1i1q_DB	normal	0	20.27046570077449
1000	1QDL	7.5	1i1q_CB	normal	0	61.79052383862574
1000	1QDL	7.5	1i1q_DB	normal	0	20.373865185917584
1000	1QDL	7.5	1i1q_DB	normal	0	21.159777771873404
1000	1QDL	7.5	1i1q_CB	normal	0	60.97909028504449
1000	1QDL	7.5	1i1q_CB	normal	0	60.720025968350505
1000	1QDL	7.5	1i1q_CB	normal	0	78.73767463765606
1000	1QDL	7.5	1i1q_CB	normal	0	59.93000550587991
1000	1QDL	7.5	1i1q_CB	normal	0	61.313906225489724
1000	1QDL	7.5	1i1q_DB	normal	0	20.459312231195145
1000	1QDL	7.5	1i1q_CB	normal	0	60.75199088399713
1000	1QDL	7.5	1i1q_CB	normal	0	71.16589431144101
1000	1QDL	7.5	1i1q_CB	normal	0	62.35561268547436
1000	1QDL	7.5	1i1q_CB	normal	0	79.13471710259871
1000	1QDL	7.5	1i1q_DB	normal	0	22.006123743267523
1000	1QDL	7.5	1i1q_DB	normal	0	20.423045810683597
1000	1QDL	7.5	1i1q_DB	normal	0	20.44660588777243
1000	1QDL	7.5	1i1q_CB	normal	0	62.13442467706324
1000	1QDL	7.5	1i1q_CB	normal	0	62.813793176479635
1000	1QDL	7.5	1i1q_DB	normal	0	22.646116658366072
1000	1QDL	7.5	1i1q_CB	normal	0	60.1021341178794
1000	1QDL	7.5	1i1q_CB	normal	0	73.82962077951765
1000	1QDL	7.5	1i1q_CB	normal	0	62.08673901140539
1000	1QDL	7.5	1i1q_CB	normal	0	61.17560446855399
1000	1QDL	7.5	1i1q_CB	normal	0	59.52866140268685
1000	1QDL	7.5	1i1q_CB	normal	0	77.47116105810866
1000	1QDL	7.5	1i1q_DB	normal	0	20.325230049272317
1000	1QDL	7.5	1i1q_CB	normal	0	60.99335532704363
1000	1QDL	7.5	1i1q_CB	normal	0	60.58976955408538
1000	1QDL	7.5	1i1q_CB	normal	0	74.66106235024998
1000	1QDL	7.5	1i1q_CB	normal	0	61.62841841740489
1000	1QDL	7.5	1i1q_CB	normal	0	77.31279256467928
1000	1QDL	7.5	1i1q_DB	normal	0	20.33142023349036
1000	1QDL	7.5	1i1q_DB	normal	0	20.503842026499417
1000	1QDL	7.5	1i1q_DB	normal	0	20.29381764112556
1000	1QDL	7.5	1i1q_CB	normal	0	62.545633108144685
1000	1QDL	7.5	1i1q_CB	normal	0	71.67701744346893
1000	1QDL	7.5	1i1q_CB	normal	0	61.191132525326616
1000	1QDL	7.5	1i1q_DB	normal	0	21.658664341179936
1000	1QDL	7.5	1i1q_DB	normal	0	20.418928250537075
1000	1QDL	7.5	1i1q_CB	normal	0	60.8241400642581
1000	1QDL	7.5	1i1q_DB	normal	0	21.179528777179392
1000	1QDL	7.5	1i1q_CB	normal	0	60.47271898733437
1000	1QDL	7.5	1i1q_CB	normal	0	62.59117702127296
1000	1QDL	7.5	1i1q_DB	normal	0	20.745056924183288
1000	1QDL	7.5	1i1q_DB	normal	0	21.90506616116132
1000	1QDL	7.5	1i1q_DB	normal	0	21.02330569957461
1000	1QDL	7.5	1i1q_CB	normal	0	68.4183047622328
1000	1QDL	7.5	1i1q_DB	normal	0	21.33798304383416
1000	1QDL	7.5	1i1q_DB	normal	0	20.480232498762238
1000	1QDL	7.5	1i1q_DB	normal	0	21.503312554248033
1000	1QDL	7.5	1i1q_DB	normal	0	20.380760381264682
1000	1QDL	7.5	1i1q_DB	normal	0	20.865503336515033
1000	1QDL	7.5	1i1q_CB	normal	0	76.58716264211255
1000	1QDL	7.5	1i1q_CB	normal	0	62.079653560422294
1000	1QDL	7.5	1i1q_CB	normal	0	59.54283863272074
1000	1QDL	7.5	1i1q_DB	normal	0	20.18551093440593
1000	1QDL	7.5	1i1q_DB	normal	0	20.667693142443667
1000	1QDL	7.5	1i1q_CB	normal	0	73.25727622091402
1000	1QDL	7.5	1i1q_DB	normal	0	21.223267496969026
1000	1QDL	7.5	1i1q_CB	normal	0	60.557772512581764
1000	1QDL	7.5	1i1q_DB	normal	0	21.058285353153714
1000	1QDL	7.5	1i1q_DB	normal	0	22.042709737126174
1000	1QDL	7.5	1i1q_DB	normal	0	20.987634906511317
1000	1QDL	7.5	1i1q_CB	normal	0	68.57568597891219
1000	1QDL	7.5	1i1q_DB	normal	0	21.156929072814986
1000	1QDL	7.5	1i1q_DB	normal	0	20.826028477382238
1000	1QDL	7.5	1i1q_DB	normal	0	20.295665902933855
1000	1QDL	7.5	1i1q_CB	normal	0	63.00921331336609
1000	1QDL	7.5	1i1q_DB	normal	0	20.474069839690312
1000	1QDL	7.5	1i1q_DB	normal	0	21.626756838818828
1000	1QDL	7.5	1i1q_CB	normal	0	60.70215127910671
1000	1QDL	7.5	1i1q_DB	normal	0	20.47086166311695
1000	1QDL	7.5	1i1q_CB	normal	0	60.316160896794095
1000	1QDL	7.5	1i1q_DB	normal	0	21.182160739040864
1000	1QDL	7.5	1i1q_CB	normal	0	73.25976850144346
1000	1QDL	7.5	1i1q_CB	normal	0	77.38849079233654
1000	1QDL	7.5	1i1q_CB	normal	0	73.59169150336648
1000	1QDL	7.5	1i1q_DB	normal	0	21.19937894267653
1000	1QDL	7.5	1i1q_CB	normal	0	63.40366304306786
1000	1QDL	7.5	1i1q_DB	normal	0	20.176368480334325
1000	1QDL	7.5	1i1q_CB	normal	0	61.88534598796677
1000	1QDL	7.5	1i1q_CB	normal	0	62.03343085448194
1000	1QDL	7.5	1i1q_DB	normal	0	21.183833878261854
1000	1QDL	7.5	1i1q_DB	normal	0	20.363584069864334
1000	1QDL	7.5	1i1q_DB	normal	0	20.48627874229255
1000	1QDL	7.5	1i1q_DB	normal	0	21.62034568649667
1000	1QDL	7.5	1i1q_DB	normal	0	21.41937684733341
1000	1QDL	7.5	1i1q_CB	normal	0	63.15430566652434
1000	1QDL	7.5	1i1q_DB	normal	0	21.539473653695534
1000	1QDL	7.5	1i1q_DB	normal	0	21.0902017476509
1000	1QDL	7.5	1i1q_DB	normal	0	22.55346217157063
1000	1QDL	7.5	1i1q_CB	normal	0	78.22052822346433
1000	1QDL	7.5	1i1q_CB	normal	0	76.77662195276875
1000	1QDL	7.5	1i1q_CB	normal	0	77.30260830729478
1000	1QDL	7.5	1i1q_DB	normal	0	21.193235770381552
1000	1QDL	7.5	1i1q_CB	normal	0	61.82259506046057
1000	1QDL	7.5	1i1q_DB	normal	0	22.026102613876212
1000	1QDL	7.5	1i1q_DB	normal	0	20.502669109617496
1000	1QDL	7.5	1i1q_DB	normal	0	20.93050986659574
1000	1QDL	7.5	1i1q_DB	normal	0	21.081400240513204
1000	1QDL	7.5	1i1q_DB	normal	0	20.418977236833424
1000	1QDL	7.5	1i1q_DB	normal	0	20.298482152673106
1000	1QDL	7.5	1i1q_CB	normal	0	61.549194567828046
1000	1QDL	7.5	1i1q_DB	normal	0	21.245531289202695
1000	1QDL	7.5	1i1q_DB	normal	0	20.71249723930736
1000	1QDL	7.5	1i1q_DB	normal	0	20.02550077918325
1000	1QDL	7.5	1i1q_CB	normal	0	60.30640893949978
1000	1QDL	7.5	1i1q_CB	normal	0	75.69448473328879
1000	1QDL	7.5	1i1q_DB	normal	0	21.36774732416803
1000	1QDL	7.5	1i1q_CB	normal	0	67.24403860233718
1000	1QDL	7.5	1i1q_CB	normal	0	76.59655264034674
1000	1QDL	7.5	1i1q_DB	normal	0	21.066519702405824
1000	1QDL	7.5	1i1q_CB	normal	0	63.182079767777466
1000	1QDL	7.5	1i1q_CB	normal	0	59.40938552728435
1000	1QDL	7.5	1i1q_DB	normal	0	20.87952998028324
1000	1QDL	7.5	1i1q_DB	normal	0	20.706783180579748
1000	1QDL	7.5	1i1q_DB	normal	0	20.817167838260964
1000	1QDL	7.5	1i1q_CB	normal	0	62.28161739404497
1000	1QDL	7.5	1i1q_DB	normal	0	20.889689392538138
1000	1QDL	7.5	1i1q_DB	normal	0	20.19754040350444
1000	1QDL	7.5	1i1q_DB	normal	0	21.759041701796143
1000	1QDL	7.5	1i1q_DB	normal	0	21.750772176389646
1000	1QDL	7.5	1i1q_DB	normal	0	20.32537570015584
1000	1QDL	7.5	1i1q_CB	normal	0	62.5136478161332
1000	1QDL	7.5	1i1q_DB	normal	0	20.150406141262856
1000	1QDL	7.5	1i1q_DB	normal	0	22.434613014370978
1000	1QDL	7.5	1i1q_CB	normal	0	60.78174825939151
1000	1QDL	7.5	1i1q_CB	normal	0	58.34197079980828
1000	1QDL	7.5	1i1q_CB	normal	0	68.23792888395612
1000	1QDL	7.5	1i1q_CB	normal	0	73.37686594020342
1000	1QDL	7.5	1i1q_CB	normal	0	78.26646493240571
1000	1QDL	7.5	1i1q_DB	normal	0	21.22294004217064
1000	1QDL	7.5	1i1q_CB	normal	0	62.077148331207965
1000	1QDL	7.5	1i1q_DB	normal	0	20.50737577730969
1000	1QDL	7.5	1i1q_DB	normal	0	20.52585103714887
1000	1QDL	7.5	1i1q_CB	normal	0	77.61997754844877
1000	1QDL	7.5	1i1q_CB	normal	0	62.64414492697123
1000	1QDL	7.5	1i1q_DB	normal	0	20.236513621008122
1000	1QDL	7.5	1i1q_CB	normal	0	60.508223242198206
1000	1QDL	7.5	1i1q_CB	normal	0	61.38302266541039
1000	1QDL	7.5	1i1q_DB	normal	0	21.215848580992947
1000	1QDL	7.5	1i1q_DB	normal	0	21.543091514480718
1000	1QDL	7.5	1i1q_CB	normal	0	60.752073250501866
1000	1QDL	7.5	1i1q_CB	normal	0	61.8788877403687
1000	1QDL	7.5	1i1q_CB	normal	0	75.6861003468196
1000	1QDL	7.5	1i1q_DB	normal	0	20.326889967244814
1000	1QDL	7.5	1i1q_DB	normal	0	22.39346196213197
1000	1QDL	7.5	1i1q_CB	normal	0	61.3008199619633
1000	1QDL	7.5	1i1q_CB	normal	0	75.5995596296194
1000	1QDL	7.5	1i1q_DB	normal	0	20.720956719215135
1000	1QDL	7.5	1i1q_DB	normal	0	20.683657744588775
1000	1QDL	7.5	1i1q_DB	normal	0	22.06015243995343
1000	1QDL	7.5	1i1q_DB	normal	0	21.76733677823365
1000	1QDL	7.5	1i1q_DB	normal	0	20.693594427157585
1000	1QDL	7.5	1i1q_CB	normal	0	75.4358073200375
1000	1QDL	7.5	1i1q_DB	normal	0	20.999074976860197
1000	1QDL	7.5	1i1q_CB	normal	0	62.63304443184769
1000	1QDL	7.5	1i1q_DB	normal	0	21.389771959868067
1000	1QDL	7.5	1i1q_CB	normal	0	61.59361476855848
1000	1QDL	7.5	1i1q_CB	normal	0	74.85689532872472
1000	1QDL	7.5	1i1q_DB	normal	0	22.08807565508162
1000	1QDL	7.5	1i1q_CB	normal	0	60.75191106960159
1000	1QDL	7.5	1i1q_CB	normal	0	61.84023358441767
1000	1QDL	7.5	1i1q_DB	normal	0	20.623282825462866
1000	1QDL	7.5	1i1q_DB	normal	0	20.570838736853617
1000	1QDL	7.5	1i1q_CB	normal	0	59.955390392918005
1000	1QDL	7.5	1i1q_CB	normal	0	76.85264247237754
1000	1QDL	7.5	1i1q_CB	normal	0	60.66254856102983
1000	1QDL	7.5	1i1q_CB	normal	0	60.907743816306066
1000	1QDL	7.5	1i1q_DB	normal	0	21.269967964612054
1000	1QDL	7.5	1i1q_CB	normal	0	60.63082302191185
1000	1QDL	7.5	1i1q_CB	normal	0	61.41158645889488
1000	1QDL	7.5	1i1q_DB	normal	0	21.095275174798072
1000	1QDL	7.5	1i1q_CB	normal	0	61.90213965315316
1000	1QDL	7.5	1i1q_CB	normal	0	62.04116463128074
1000	1QDL	7.5	1i1q_DB	normal	0	20.269505776657578
1000	1QDL	7.5	1i1q_DB	normal	0	21.684693783143203
1000	1QDL	7.5	1i1q_CB	normal	0	70.7699587643656
1000	1QDL	7.5	1i1q_CB	normal	0	77.55814725665567
1000	1QDL	7.5	1i1q_DB	normal	0	21.30038609777152
1000	1QDL	7.5	1i1q_DB	normal	0	20.69986961902596
1000	1QDL	7.5	1i1q_DB	normal	0	20.767815732853343
1000	1QDL	7.5	1i1q_CB	normal	0	76.20871463976115
1000	1QDL	7.5	1i1q_DB	normal	0	21.67242304950392
1000	1QDL	7.5	1i1q_DB	normal	0	20.251449264113564
1000	1QDL	7.5	1i1q_CB	normal	0	76.92478627266311
1000	1QDL	7.5	1i1q_DB	normal	0	20.579700376868427
1000	1QDL	7.5	1i1q_DB	normal	0	20.991613939177366
1000	1QDL	7.5	1i1q_CB	normal	0	61.97215779212891
1000	1QDL	7.5	1i1q_CB	normal	0	75.56519149446112
1000	1QDL	7.5	1i1q_DB	normal	0	20.447954582929924
1000	1QDL	7.5	1i1q_DB	normal	0	20.56647285877847
1000	1QDL	7.5	1i1q_DB	normal	0	20.502981776108243
1000	1QDL	7.5	1i1q_CB	normal	0	62.158384614585756
1000	1QDL	7.5	1i1q_CB	normal	0	75.32974054238701
1000	1QDL	7.5	1i1q_CB	normal	0	61.20430146809574
1000	1QDL	7.5	1i1q_CB	normal	0	62.60336844988286
1000	1QDL	7.5	1i1q_CB	normal	0	60.45303215782387
1000	1QDL	7.5	1i1q_DB	normal	0	20.1139784165261
1000	1QDL	7.5	1i1q_DB	normal	0	20.01773319018904
1000	1QDL	7.5	1i1q_DB	normal	0	20.603170593734486
1000	1QDL	7.5	1i1q_CB	normal	0	61.849475616506226
1000	1QDL	7.5	1i1q_CB	normal	0	76.83856756478484
1000	1QDL	7.5	1i1q_DB	normal	0	20.30595777150332
1000	1QDL	7.5	1i1q_CB	normal	0	62.343638947205115
1000	1QDL	7.5	1i1q_DB	normal	0	20.830805353496885
1000	1QDL	7.5	1i1q_CB	normal	0	62.26898214018512
1000	1QDL	7.5	1i1q_CB	normal	0	61.262884242933524
1000	1QDL	7.5	1i1q_CB	normal	0	61.49471350261124
1000	1QDL	7.5	1i1q_CB	normal	0	78.31538369598479
1000	1QDL	7.5	1i1q_DB	normal	0	21.32565170285127
1000	1QDL	7.5	1i1q_CB	normal	0	67.84510255715085
1000	1QDL	7.5	1i1q_CB	normal	0	61.27106126723106
1000	1QDL	7.5	1i1q_CB	normal	0	74.30369004733275
1000	1QDL	7.5	1i1q_CB	normal	0	62.596208477669464
1000	1QDL	7.5	1i1q_DB	normal	0	20.41621074837697
1000	1QDL	7.5	1i1q_CB	normal	0	59.7553551173406
1000	1QDL	7.5	1i1q_CB	normal	0	76.27572141975412
1000	1QDL	7.5	1i1q_DB	normal	0	20.911478817460953
1000	1QDL	7.5	1i1q_DB	normal	0	20.152352602138137
1000	1QDL	7.5	1i1q_CB	normal	0	60.83387421045812
1000	1QDL	7.5	1i1q_CB	normal	0	72.80220387645697
1000	1QDL	7.5	1i1q_CB	normal	0	59.920278293432744
1000	1QDL	7.5	1i1q_CB	normal	0	61.27022047500862
1000	1QDL	7.5	1i1q_CB	normal	0	76.40316827894854
1000	1QDL	7.5	1i1q_CB	normal	0	59.76894003687615
1000	1QDL	7.5	1i1q_DB	normal	0	21.93648072453264
1000	1QDL	7.5	1i1q_DB	normal	0	20.712446312991624
1000	1QDL	7.5	1i1q_CB	normal	0	62.117562373928436
1000	1QDL	7.5	1i1q_DB	normal	0	20.43166516903918
1000	1QDL	7.5	1i1q_CB	normal	0	60.254284929601994
1000	1QDL	7.5	1i1q_CB	normal	0	77.68793541111914
1000	1QDL	7.5	1i1q_CB	normal	0	61.16094285156116
1000	1QDL	7.5	1i1q_CB	normal	0	61.62793662238314
1000	1QDL	7.5	1i1q_CB	normal	0	77.42166934854832
1000	1QDL	7.5	1i1q_DB	normal	0	20.38258321124828
1000	1QDL	7.5	1i1q_CB	normal	0	77.67895262230552
1000	1QDL	7.5	1i1q_DB	normal	0	20.905751011551928
1000	1QDL	7.5	1i1q_DB	normal	0	20.4527578050844
1000	1QDL	7.5	1i1q_DB	normal	0	20.422471317608164
1000	1QDL	7.5	1i1q_DB	normal	0	21.498004606655606
1000	1QDL	7.5	1i1q_DB	normal	0	20.331070534435174
1000	1QDL	7.5	1i1q_DB	normal	0	20.08004824480957
1000	1QDL	7.5	1i1q_DB	normal	0	21.22850779462777
1000	1QDL	7.5	1i1q_CB	normal	0	60.22852748474994
1000	1QDL	7.5	1i1q_CB	normal	0	76.45487934058372
1000	1QDL	7.5	1i1q_CB	normal	0	60.78896324196461
1000	1QDL	7.5	1i1q_DB	normal	0	21.19249027351195
1000	1QDL	7.5	1i1q_DB	normal	0	21.013099498900154
1000	1QDL	7.5	1i1q_DB	normal	0	20.910720774703684
1000	1QDL	7.5	1i1q_CB	normal	0	63.417828498639814
1000	1QDL	7.5	1i1q_CB	normal	0	74.02166431968351
1000	1QDL	7.5	1i1q_DB	normal	0	20.742874811715147
1000	1QDL	7.5	1i1q_CB	normal	0	61.709391723950425
1000	1QDL	7.5	1i1q_CB	normal	0	60.06789987069136
1000	1QDL	7.5	1i1q_CB	normal	0	61.58199358532646
1000	1QDL	7.5	1i1q_DB	normal	0	20.535508281736863
1000	1QDL	7.5	1i1q_DB	normal	0	20.055605325741826
1000	1QDL	7.5	1i1q_DB	normal	0	20.21330007298517
1000	1QDL	7.5	1i1q_CB	normal	0	62.06258124480674
1000	1QDL	7.5	1i1q_DB	normal	0	21.347748490038278
1000	1QDL	7.5	1i1q_DB	normal	0	21.299530061040663
1000	1QDL	7.5	1i1q_DB	normal	0	21.14785910808445
1000	1QDL	7.5	1i1q_CB	normal	0	62.47226595790154
1000	1QDL	7.5	1i1q_CB	normal	0	61.49352495497911
1000	1QDL	7.5	1i1q_DB	normal	0	22.695408728857828
1000	1QDL	7.5	1i1q_CB	normal	0	61.873834017682896
1000	1QDL	7.5	1i1q_CB	normal	0	77.81428078667386
1000	1QDL	7.5	1i1q_DB	normal	0	20.649698498917388
1000	1QDL	7.5	1i1q_CB	normal	0	76.28718822515901
1000	1QDL	7.5	1i1q_DB	normal	0	21.20418131739269
1000	1QDL	7.5	1i1q_DB	normal	0	20.81117509417756
1000	1QDL	7.5	1i1q_CB	normal	0	70.54096886415537
1000	1QDL	7.5	1i1q_CB	normal	0	79.60968156116348
1000	1QDL	7.5	1i1q_CB	normal	0	62.5702314413462
1000	1QDL	7.5	1i1q_CB	normal	0	61.83844225592299
1000	1QDL	7.5	1i1q_CB	normal	0	74.09447486812505
1000	1QDL	7.5	1i1q_DB	normal	0	20.070135453970806
1000	1QDL	7.5	1i1q_DB	normal	0	20.280891746969406
1000	1QDL	7.5	1i1q_DB	normal	0	21.588238350143836
1000	1QDL	7.5	1i1q_DB	normal	0	22.213512956769538
1000	1QDL	7.5	1i1q_CB	normal	0	60.82728509379536
1000	1QDL	7.5	1i1q_CB	normal	0	61.73064497096487
1000	1QDL	7.5	1i1q_CB	normal	0	59.77295446726963
1000	1QDL	7.5	1i1q_DB	normal	0	21.08135823816657
1000	1QDL	7.5	1i1q_CB	normal	0	61.08895964683578
1000	1QDL	7.5	1i1q_DB	normal	0	20.122853511696487
1000	1QDL	7.5	1i1q_CB	normal	0	61.80611346670541
1000	1QDL	7.5	1i1q_CB	normal	0	61.41460009412347
1000	1QDL	7.5	1i1q_DB	normal	0	21.986374372339597
1000	1QDL	7.5	1i1q_DB	normal	0	22.06519583555648
1000	1QDL	7.5	1i1q_CB	normal	0	65.48877588275977
1000	1QDL	7.5	1i1q_DB	normal	0	21.391828843430464
1000	1QDL	7.5	1i1q_CB	normal	0	60.71423640792829
1000	1QDL	7.5	1i1q_DB	normal	0	20.193051439869002
1000	1QDL	7.5	1i1q_CB	normal	0	76.50212570318472
1000	1QDL	7.5	1i1q_DB	normal	0	20.240629287169085
1000	1QDL	7.5	1i1q_DB	normal	0	19.86043178333241
1000	1QDL	7.5	1i1q_CB	normal	0	60.67218104227077
1000	1QDL	7.5	1i1q_DB	normal	0	20.550080636544855
1000	1QDL	7.5	1i1q_DB	normal	0	20.18848135494545
1000	1QDL	7.5	1i1q_DB	normal	0	20.365164924692895
1000	1QDL	7.5	1i1q_DB	normal	0	20.55918859611911
1000	1QDL	7.5	1i1q_CB	normal	0	60.88859920864253
1000	1QDL	7.5	1i1q_DB	normal	0	21.785672830283968
1000	1QDL	7.5	1i1q_CB	normal	0	71.92586471360543
1000	1QDL	7.5	1i1q_CB	normal	0	71.91507352980071
1000	1QDL	7.5	1i1q_CB	normal	0	75.84412684266002
1000	1QDL	7.5	1i1q_CB	normal	0	76.13286284450744
1000	1QDL	7.5	1i1q_CB	normal	0	60.84783260812599
1000	1QDL	7.5	1i1q_DB	normal	0	21.261720023134448
1000	1QDL	7.5	1i1q_CB	normal	0	76.81390192002243
1000	1QDL	7.5	1i1q_DB	normal	0	20.344267966044917
1000	1QDL	7.5	1i1q_DB	normal	0	20.302854535727295
1000	1QDL	7.5	1i1q_DB	normal	0	21.453278216615505
1000	1QDL	7.5	1i1q_CB	normal	0	61.94391546835474
1000	1QDL	7.5	1i1q_CB	normal	0	61.92356284075941
1000	1QDL	7.5	1i1q_CB	normal	0	76.27817231145646
1000	1QDL	7.5	1i1q_DB	normal	0	20.18086732854521
1000	1QDL	7.5	1i1q_DB	normal	0	21.35369260465504
1000	1QDL	7.5	1i1q_CB	normal	0	61.49848338245027
1000	1QDL	7.5	1i1q_DB	normal	0	20.21611725528117
1000	1QDL	7.5	1i1q_CB	normal	0	73.16747806515174
1000	1QDL	7.5	1i1q_CB	normal	0	72.55681590868615
1000	1QDL	7.5	1i1q_DB	normal	0	21.214851278089427
1000	1QDL	7.5	1i1q_CB	normal	0	72.28802358755539
1000	1QDL	7.5	1i1q_DB	normal	0	21.239618909138244
1000	1QDL	7.5	1i1q_DB	normal	0	19.865669877774195
1000	1QDL	7.5	1i1q_CB	normal	0	62.03483149825935
1000	1QDL	7.5	1i1q_CB	normal	0	62.28743633805668
1000	1QDL	7.5	1i1q_DB	normal	0	21.68136032816653
1000	1QDL	7.5	1i1q_CB	normal	0	60.9765227546728
1000	1QDL	7.5	1i1q_CB	normal	0	75.17345177478093
1000	1QDL	7.5	1i1q_DB	normal	0	21.975626461125998
1000	1QDL	7.5	1i1q_CB	normal	0	76.4580811781726
1000	1QDL	7.5	1i1q_DB	normal	0	22.149513218080756
1000	1QDL	7.5	1i1q_DB	normal	0	20.122013895542246
1000	1QDL	7.5	1i1q_DB	normal	0	20.48240169264272
1000	1QDL	7.5	1i1q_CB	normal	0	61.223693831367314
1000	1QDL	7.5	1i1q_CB	normal	0	62.45213482923945
1000	1QDL	7.5	1i1q_CB	normal	0	75.98998533441069
1000	1QDL	7.5	1i1q_CB	normal	0	61.05175180638794
1000	1QDL	7.5	1i1q_CB	normal	0	72.58219420919592
1000	1QDL	7.5	1i1q_DB	normal	0	21.037096799666866
1000	1QDL	7.5	1i1q_CB	normal	0	58.89244129489532
1000	1QDL	7.5	1i1q_CB	normal	0	61.28752910113234
1000	1QDL	7.5	1i1q_DB	normal	0	20.32332066288137
1000	1QDL	7.5	1i1q_CB	normal	0	63.161667502869655
1000	1QDL	7.5	1i1q_CB	normal	0	75.78529257026472
1000	1QDL	7.5	1i1q_CB	normal	0	60.10645669784715
1000	1QDL	7.5	1i1q_DB	normal	0	21.36338686940711
1000	1QDL	7.5	1i1q_DB	normal	0	21.61588144429795
1000	1QDL	7.5	1i1q_DB	normal	0	21.276266759515842
1000	1QDL	7.5	1i1q_CB	normal	0	76.57616006102299
1000	1QDL	7.5	1i1q_DB	normal	0	20.701068975542025
1000	1QDL	7.5	1i1q_CB	normal	0	61.316864024443746
1000	1QDL	7.5	1i1q_CB	normal	0	77.889442116375
1000	1QDL	7.5	1i1q_DB	normal	0	21.69328254986438
1000	1QDL	7.5	1i1q_DB	normal	0	20.52791791365099
1000	1QDL	7.5	1i1q_DB	normal	0	21.224951936230323
1000	1QDL	7.5	1i1q_CB	normal	0	60.94603547221512
1000	1QDL	7.5	1i1q_DB	normal	0	22.473368442456945
1000	1QDL	7.5	1i1q_DB	normal	0	20.45640694241157
1000	1QDL	7.5	1i1q_CB	normal	0	61.90277488118737
1000	1QDL	7.5	1i1q_CB	normal	0	72.58677983673401
1000	1QDL	7.5	1i1q_CB	normal	0	61.3217524653808
1000	1QDL	7.5	1i1q_DB	normal	0	20.75705186040258
1000	1QDL	7.5	1i1q_DB	normal	0	19.99976745731498
1000	1QDL	7.5	1i1q_CB	normal	0	62.066326729180005
1000	1QDL	7.5	1i1q_DB	normal	0	20.583076092193878
1000	1QDL	7.5	1i1q_DB	normal	0	21.71766806596348
1000	1QDL	7.5	1i1q_DB	normal	0	22.571417697937605
1000	1QDL	7.5	1i1q_DB	normal	0	20.22944505644683
1000	1QDL	7.5	1i1q_CB	normal	0	61.52286198175505
1000	1QDL	7.5	1i1q_DB	normal	0	21.535569872291244
1000	1QDL	7.5	1i1q_CB	normal	0	60.404902397135686
1000	1QDL	7.5	1i1q_CB	normal	0	75.55771540383634
1000	1QDL	7.5	1i1q_DB	normal	0	22.30176748846934
1000	1QDL	7.5	1i1q_CB	normal	0	62.85940552099738
1000	1QDL	7.5	1i1q_DB	normal	0	20.424661738457427
1000	1QDL	7.5	1i1q_CB	normal	0	61.63914687276838
1000	1QDL	7.5	1i1q_DB	normal	0	20.020458893169565
1000	1QDL	7.5	1i1q_CB	normal	0	62.74575981668311
1000	1QDL	7.5	1i1q_CB	normal	0	59.91228033263758
1000	1QDL	7.5	1i1q_CB	normal	0	77.02313514095134
1000	1QDL	7.5	1i1q_CB	normal	0	61.584371767236036
1000	1QDL	7.5	1i1q_CB	normal	0	60.94007623141262
1000	1QDL	7.5	1i1q_CB	normal	0	62.855483256154756
1000	1QDL	7.5	1i1q_CB	normal	0	73.82111852055321
1000	1QDL	7.5	1i1q_CB	normal	0	61.61560471898115
1000	1QDL	7.5	1i1q_DB	normal	0	21.269253096601254
1000	1QDL	7.5	1i1q_CB	normal	0	75.16450933073585
1000	1QDL	7.5	1i1q_CB	normal	0	61.30675964136694
1000	1QDL	7.5	1i1q_CB	normal	0	62.55254642792584
1000	1QDL	7.5	1i1q_CB	normal	0	77.34054597180938
1000	1QDL	7.5	1i1q_DB	normal	0	21.78715971717378
1000	1QDL	7.5	1i1q_DB	normal	0	20.565251330531503
1000	1QDL	7.5	1i1q_DB	normal	0	21.886798271407198
1000	1QDL	7.5	1i1q_CB	normal	0	60.9742072827242
1000	1QDL	7.5	1i1q_DB	normal	0	21.20532429610321
1000	1QDL	7.5	1i1q_DB	normal	0	20.459521787978563
1000	1QDL	7.5	1i1q_CB	normal	0	75.65480580124704
1000	1QDL	7.5	1i1q_DB	normal	0	20.72838344353107
1000	1QDL	7.5	1i1q_DB	normal	0	21.031601061263242
1000	1QDL	7.5	1i1q_CB	normal	0	62.24416206589454
